"Title","Edition","ISBN","Publisher Name","Publishing Year","Serial Title","Call Number","Language","publishing place","Classification","Notes","Image","File Attach",,"Subject","Item Start value","Specific Detail Info","Copies","Price","label","Supplier","Subtitle","Keyword","Book review","Standards","Frequency"
"RESOURCES GEMSTONES AND THE ENVIRONMENT",,"81-219-3311-0","S. CHAND PUBLISHING",,,,,,"500/MER",,,,"MERCER.JAN ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"RESOURCES ROCKS & MINERALS AND THE ENVIRONMENT",,"81-219-3309-9","S. CHAND PUBLISHING",,,,,,"500/WHY",,,,"WHYMAN.KATHRYN;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"RESOURCES TEXTILES AND THE ENVIRONMENT",,"81-219-3308-0","S. CHAND PUBLISHING",,,,,,"500/WHY",,,,"WHYMAN.KATHRYN;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"RESOURCES WOOD AND THE ENVIRONMENT",,"81-219-3307-2","S. CHAND PUBLISHING",,,,,,"500/WHY",,,,"WHYMAN.KATHRYN;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"RESOURCES OILSAND THE ENVIRONMENT",,"81-219-3304-8","S. CHAND PUBLISHING",,,,,,"500/MER",,,,"MERCER.JAN ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"RESOURCES  METALS AND THE ENVIRONMENT",,"81-219-3306-4","S. CHAND PUBLISHING",,,,,,"500/WHY",,,,"WHYMAN.KATHRYN;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"RESOURCES PLASTICS AND THE ENVIRONMENT",,"81-219-3305-6","S. CHAND PUBLISHING",,,,,,"500/WHY",,,,"WHYMAN.KATHRYN;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"MASTERING ART CARTOONS",,9788121933483,"S. CHAND PUBLISHING",,,,,,"700/HOD",,,,"HODGE.ANTHONY ;Author","CARTOONS",,,,99,,"BULSAR BOOK STORE",,,,"ART",
"MASTERING ART COLLAGE",,9788121933490,"S. CHAND PUBLISHING",,,,,,"700/HOD",,,,"HODGE.ANTHONY ;Author","COLLAGE",,,,99,,"BULSAR BOOK STORE",,,,"ART",
"MASTERING ART DRAWINGS",,9788121933476,"S. CHAND PUBLISHING",,,,,,"700/HOD",,,,"HODGE.ANTHONY ;Author","DRAWING",,,,99,,"BULSAR BOOK STORE",,,,"ART",
"MASTERING ART PAINTING",,9788121933469,"S. CHAND PUBLISHING",,,,,,"700/HOD",,,,"HODGE.ANTHONY ;Author","PAINTING",,,,99,,"BULSAR BOOK STORE",,,,"ART",
"SCIENCE WORLD FORCE IN ACTION",,978121932936,"S. CHAND PUBLISHING",,,,,,"500/WHY",,,,"WHYMAN.KATHRYN ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE WORLD RADIATION",,978121932943,"S. CHAND PUBLISHING",,,,,,"500/PET",,,,"PETTIGREW.MARK ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE WORLD ENERGY AND HEAT",,978121932950,"S. CHAND PUBLISHING",,,,,,"500/WHY",,,,"WHYMAN.KATHRYN ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE WORLD EVERYDAY CHEMICALS",,978121932967,"S. CHAND PUBLISHING",,,,,,"500/WHY",,,,"WHYMAN.KATHRYN ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE WORLD ELECTRICITY AND MAGNETISM",,978121932929,"S. CHAND PUBLISHING",,,,,,"500/WHY",,,,"WHYMAN.KATHRYN ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE WORLD LIGHT AND LASERS",,978121932974,"S. CHAND PUBLISHING",,,,,,"500/WHY",,,,"WHYMAN.KATHRYN ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE WORLD MUSIC AND SOUND",,978121932981,"S. CHAND PUBLISHING",,,,,,"500/PET",,,,"PETTIGREW.MARK ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE WORLD STRUCTURES AND MATERIALS",,978121932998,"S. CHAND PUBLISHING",,,,,,"500/WHY",,,,"WHYMAN.KATHRYN ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE WORLD THE SOLAR SYSTEM",,978121933025,"S. CHAND PUBLISHING",,,,,,"500/WHY",,,,"WHYMAN.KATHRYN ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE WORLD LIVING THINGS",,978121933001,"S. CHAND PUBLISHING",,,,,,"500/WHY",,,,"WHYMAN.KATHRYN ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE WORLD PLANET EARTH",,978121933018,"S. CHAND PUBLISHING",,,,,,"500/PET",,,,"PETTIGREW.MARK ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE WORLD WEATHER",,978121933032,"S. CHAND PUBLISHING",,,,,,"500/PET",,,,"PETTIGREW.MARK ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE FACTORY WATER & BOATS",,9788121933216,"S. CHAND PUBLISHING",,,,,,"500/RIC",,,,"RICHARDS.JON ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE FACTORY SOUND & MUSIC",,9788121933230,"S. CHAND PUBLISHING",,,,,,"500/RIC",,,,"RICHARDS.JON ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE FACTORY MAGNETISM & MAGNETS",,9788121933223,"S. CHAND PUBLISHING",,,,,,"500/FLA",,,,"FLAHERTY.MICHAE ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE FACTORY LIGHT & SIGHT",,9788121933247,"S. CHAND PUBLISHING",,,,,,"500/RIC",,,,"RICHARDS.JON ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE FACTORY AIR AND FLIGHT",,9788121933209,"S. CHAND PUBLISHING",,,,,,"500/RIC",,,,"RICHARDS.JON ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE FACTORY ELECTRICITY & BATTERIES",,9788121933254,"S. CHAND PUBLISHING",,,,,,"500/FLA",,,,"FLAHERTY.MICHAE ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE FACTORY UNITS AND MEASUREMENTS",,9788121933261,"S. CHAND PUBLISHING",,,,,,"500/RIC",,,,"RICHARDS.JON ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE FACTORY FORCES & SIMPLE MACHINES",,9788121933278,"S. CHAND PUBLISHING",,,,,,"500/RIC",,,,"RICHARDS.JON ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"SCIENCE FACTORY CHEMICALS AND REACTIONS",,9788121933285,"S. CHAND PUBLISHING",,,,,,"500/RIC",,,,"RICHARDS.JON ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"GLOBAL WARMING SAVE WATER",,"978-1-60346-813-8","MACAW",2013,,,,,"500/GLO",,,,,,,,,75,,"BULSAR BOOK STORE",,,,"SCIENCE",
"GLOBAL WARMING RENEWALE AND ALTERNATIVE",,"978-1-60346-812-1","MACAW",2013,,,,,"500/GLO",,,,,,,,,75,,"BULSAR BOOK STORE",,,,"SCIENCE",
"GLOBAL WARMING SAVE ENERGY ",,"978-1-60346-811-4","MACAW",2013,,,,,"500/GLO",,,,,,,,,75,,"BULSAR BOOK STORE",,,,"SCIENCE",
"GLOBAL WARMING CLIMATE CHANGE",,"978-1-60346-804-6","MACAW",2013,,,,,"500/GLO",,,,,,,,,75,,"BULSAR BOOK STORE",,,,"SCIENCE",
"GLOBAL WARMING ORGANIC WAY",,"978-1-60346-810-7","MACAW",2013,,,,,"500/GLO",,,,,,,,,75,,"BULSAR BOOK STORE",,,,"SCIENCE",
"GLOBAL WARMING DEFORESTATION & DESERTIFICATION",,"978-1-60346-806-0","MACAW",2013,,,,,"500/GLO",,,,,,,,,75,,"BULSAR BOOK STORE",,,,"SCIENCE",
"GLOBAL WARMING EXTREME WEATHER",,"978-1-60346-805-3","MACAW",2013,,,,,"500/GLO",,,,,,,,,75,,"BULSAR BOOK STORE",,,,"SCIENCE",
"GLOBAL WARMING AND BIODIVERSITY",,"978-1-6034-808-4","MACAW",2013,,,,,"500/GLO",,,,,,,,,75,,"BULSAR BOOK STORE",,,,"SCIENCE",
"GLOBAL WARMING GREEN HOUSE, GASES AND OZONE LAYER",,"978-1-60346-807-7","MACAW",2013,,,,,"500/GLO",,,,,,,,,75,,"BULSAR BOOK STORE",,,,"SCIENCE",
"EYE WONDER EARTH",,"978-1-4053-6131-6","D.K.",2010,,,,,"500/YOR",,,,"YORK.PENELOPE;Author",,,,,150,,"BULSAR BOOK STORE",,,,"SCIENCE",
"EYE WONDER BIG CATS",,"978-1-4053-6133-0","D.K.",2010,,,,,"500/WAL",,,,"WALKER.SARAH;Author",,,,,150,,"BULSAR BOOK STORE",,,,"SCIENCE",
"EYE WONDER HUMAN BODY",,"978-1-4053-6127-9","D.K.",2010,,,,,"500/BIN",,,,"BINGHAM.CAROLINE;Author",,,,,150,,"BULSAR BOOK STORE",,,,"SCIENCE",
"EYE WONDER MAMMALS",,"978-1-4053-6130-9","D.K.",2010,,,,,"500/WAL",,,,"WALKER.SARAH;Author",,,,,150,,"BULSAR BOOK STORE",,,,"SCIENCE",
"EYE WONDER REPTILES",,"978-1-4053-6132-3","D.K.",2010,,,,,"500/HOL",,,,"HOLLAND.SIMON;Author",,,,,150,,"BULSAR BOOK STORE",,,,"SCIENCE",
"GLOBAL WARMING REUSING AND RECYCLING",,"978-1-60346-809-1","MACAW",2013,,,,,"500/GLO",,,,,,,,,75,,"BULSAR BOOK STORE",,,,"SCIENCE",
"WORLD ISSUES ENERGY CRISES",,9788121933391,"S. CHAND PUBLISHING",,,,,,"300/MCL",,,,"MCLEISH.EWAN ;Author",,,,,119,,"BULSAR BOOK STORE",,,,"SOCIAL SCIENCE",
"WORLD ISSUES NAURE S MAN",,9788121933407,"S. CHAND PUBLISHING",,,,,,"300/MAS",,,,"MASON.ANTONY ;Author",,,,,119,,"BULSAR BOOK STORE",,,,"SOCIAL SCIENCE",
"WORLD ISSUES GENETIC REVOLUTION",,9788121933414,"S. CHAND PUBLISHING",,,,,,"300/MCL",,,,"MCLEISH.EWAN ;Author",,,,,119,,"BULSAR BOOK STORE",,,,"SOCIAL SCIENCE",
"WORLD ISSUES TERRORISM",,9788121933384,"S. CHAND PUBLISHING",,,,,,"300/DON",,,,"HELEN DONOHOE;Author",,,,,119,,"BULSAR BOOK STORE",,,,"SOCIAL SCIENCE",
"MY HEALTHY BODY BREATHING",,9788121933346,"S. CHAND PUBLISHING",,,,,,"500/GRE",,,,"GREEN.JEN;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"MY HEALTHY BODY SKIN, HAIR, AND HYGIENE",,9788121933339,"S. CHAND PUBLISHING",,,,,,"500/GRE",,,,"GREEN.JEN;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"MY HEALTHY BODY CELLS AND REPRODUCTION",,9788121933322,"S. CHAND PUBLISHING",,,,,,"500/GRE",,,,"GREEN.JEN;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"MY HEALTHY BODY BLOOD AND HEART",,9788121933315,"S. CHAND PUBLISHING",,,,,,"500/GRE",,,,"GREEN.JEN;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"MY HEALTHY BODY BRAIN AND SENSES",,9788121933308,"S. CHAND PUBLISHING",2010,,,,,"500/GRE",,,,"GREEN.JEN;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"MY HEALTHY BODY DIGESTION",,9788121933377,"S. CHAND PUBLISHING",,,,,,"500/GRE",,,,"GREEN.JEN;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"MY HEALTHY BODY MUSCLES",,9788121933360,"S. CHAND PUBLISHING",,,,,,"500/GRE",,,,"GREEN.JEN;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"MY HEALTHY BODY ",,9788121933353,"S. CHAND PUBLISHING",,,,,,"500/GRE",,,,"GREEN.JEN;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"BIOLOGY SPIDER SILK IS STRONGER THAN STEEL ",,9788121932912,"S. CHAND PUBLISHING",,,,,,"500/GOR",,,,"GORE.BRYSON ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"BIOLOGY",
"ASTRONOMY EVERY GALAXY HAS ABLACK HOLE",,9788121932899,"S. CHAND PUBLISHING",,,,,,"500/GOR",,,,"GORE.BRYSON ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"ASTRONOMY",
"PHYSICS A HAIR IS WIDER THAN A MILLION ATOMS",,9788121932882,"S. CHAND PUBLISHING",,,,,,"500/GOR",,,,"GORE.BRYSON ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"PHYSICS",
"CHEMISTRY FLAMES ARE STORED SUNLIGHT",,9788121932905,"S. CHAND PUBLISHING",,,,,,"500/GOR",,,,"GORE.BRYSON ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"CHEMISTRY",
"OUR WORLD FUTURE ENERGY",,9788121933711,"S. CHAND PUBLISHING",,,,,,"500/BOW",,,,"BOWDEN.ROB ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"OUR WORLD DESERTS",,9788121933728,"S. CHAND PUBLISHING",,,,,,"910/BRO",,,,"BROWN.HARRIET ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"GEOGRAPHY",
"OUR WORLD RIVERS AND LAKES",,9788121933735,"S. CHAND PUBLISHING",,,,,,"910/BED",,,,"BEDFORD.KATE ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"GEOGRAPHY",
"GENETICALLY MODIFIED FOOD",,9788121932806,"S. CHAND PUBLISHING",,,,,,"500/GRE",,,,"GREEN.JEN ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE ",
"FOOD AND THE WORLD",,9788121932875,"S. CHAND PUBLISHING",,,,,,"500/ALL",,,,"ALLEN.JULIA ;Author IGGULDEN.MARGARET ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE ",
"WILD LIFE IN DANGER",,9788121932820,"S. CHAND PUBLISHING",,,,,,"500/GRE",,,,"GREEN.JEN ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE ",
"FUTURE ENERGY",,9788121932837,"S. CHAND PUBLISHING",,,,,,"500/MOR",,,,"MORGAN.SALLY;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE ",
"ANIMAL RIGHTS",,9788121932844,"S. CHAND PUBLISHING",,,,,,"500/ALL",,,,"ALLEN.JULIA ;Author IGGULDEN.MARGARET ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE ",
"GLOBAL WARMING",,9788121932851,"S. CHAND PUBLISHING",,,,,,"500/BRA",,,,"BRADLEY.SUSANNAH ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE ",
"POLLUTION",,9788121932868,"S. CHAND PUBLISHING",,,,,,"500/LEA",,,,"LEANEY.CINDY ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE ",
"RECYCLING",,9788121932813,"S. CHAND PUBLISHING",,,,,,"500/GRE",,,,"GREEN.JEN ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE ",
"FASCINATING SCIENCE PROJECT HEAT AND ENERGY",,9788121933162,"S. CHAND PUBLISHING",,,,,,"500/SEA",,,,"SEARLE.BOBBI ;Author",,,,,119,,"BULSAR BOOK STORE",,,,"SCIENCE",
"FASCINATING SCIENCE PROJECT  EVERY DAY CHEMICALS",,9788121933155,"S. CHAND PUBLISHING",,,,,,"500/HEW",,,,"HEWITT.SALLY ;Author",,,,,119,,"BULSAR BOOK STORE",,,,"SCIENCE",
"FASCINATING SCIENCE PROJECT AIR",,9788121933148,"S. CHAND PUBLISHING",,,,,,"500/HEW",,,,"HEWITT.SALLY ;Author",,,,,119,,"BULSAR BOOK STORE",,,,"SCIENCE",
"FASCINATING SCIENCE PROJECT LIGHT",,9788121933131,"S. CHAND PUBLISHING",,,,,,"500/HEW",,,,"HEWITT.SALLY ;Author",,,,,119,,"BULSAR BOOK STORE",,,,"SCIENCE",
"FASCINATING SCIENCE PROJECT SOUND",,9788121933124,"S. CHAND PUBLISHING",,,,,,"500/SEA",,,,"SEARLE.BOBBI ;Author",,,,,119,,"BULSAR BOOK STORE",,,,"SCIENCE",
"FASCINATING SCIENCE PROJECT PLANTS",,9788121933193,"S. CHAND PUBLISHING",,,,,,"500/HEW",,,,"HEWITT.SALLY ;Author",,,,,119,,"BULSAR BOOK STORE",,,,"SCIENCE",
"FASCINATING SCIENCE PROJECT LIFE",,9788121933186,"S. CHAND PUBLISHING",,,,,,"500/HEW",,,,"HEWITT.SALLY ;Author",,,,,119,,"BULSAR BOOK STORE",,,,"SCIENCE",
"FASCINATING SCIENCE PROJECT ",,9788121933179,"S. CHAND PUBLISHING",,,,,,"500/SEA",,,,"SEARLE.BOBBI ;Author",,,,,119,,"BULSAR BOOK STORE",,,,"SCIENCE",
"OUR WORLD WIND ENERGY",,9788121933698,"S. CHAND PUBLISHING",,,,,,"500/BOW",,,,"BOWDEN.ROB ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"OUR WORLD GAS",,9788121933681,"S. CHAND PUBLISHING",,,,,,"500/LEV",,,,"LEVETE.SARAH ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"OUR WORLD WATER POWER",,9788121933704,"S. CHAND PUBLISHING",,,,,,"500/OXL",,,,"OXLADE.CHRIS ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"OUR WORLD MOUNTAINS",,9788121933742,"S. CHAND PUBLISHING",,,,,,"910/LEV",,,,"LEVETE.SARAH ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"GEOGRAPHY",
"OUR WORLD COAL",,9788121901796,"S. CHAND PUBLISHING",,,,,,"500/BED",,,,"BEDFORD.KATE ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"OUR WORLD GLASS",,9788121933629,"S. CHAND PUBLISHING",,,,,,"500/LEV",,,,"LEVETE.SARAH ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"OUR WORLD METALS",,9788121933612,"S. CHAND PUBLISHING",,,,,,"500/LEV",,,,"LEVETE.SARAH ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"OUR WORLD PLASTICS",,9788121933636,"S. CHAND PUBLISHING",,,,,,"500/BED",,,,"BEDFORD.KATE ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"OUR WORLD WOOD",,9788121933643,"S. CHAND PUBLISHING",,,,,,"500/BED",,,,"BEDFORD.KATE ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"OUR WORLD PLANTS",,9788121933780,"S. CHAND PUBLISHING",,,,,,"500/GRI",,,,"GRIEVESON.MARGARET ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"OUR WORLD RAIN FORESTS",,9788121933766,"S. CHAND PUBLISHING",,,,,,"910/BED",,,,"BEDFORD.KATE ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"GEOGRAPHY",
"OUR WORLD SEAHORES",,9788121933773,"S. CHAND PUBLISHING",,,,,,"910/BED",,,,"BEDFORD.KATE ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"GEOGRAPHY",
"OUR WORLD FLOWERS AND SEEDS",,9788121933797,"S. CHAND PUBLISHING",,,,,,"500/GRI",,,,"GRIEVESON.MARGARET ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"OUR WORLD OIL",,9788121933674,"S. CHAND PUBLISHING",,,,,,"500/BED",,,,"BEDFORD.KATE ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"NUCLEAR POWER",,9788121933667,"S. CHAND PUBLISHING",,,,,,"500/BED",,,,"BEDFORD.KATE ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"OUR WORLD OCEANS",,9788121933759,"S. CHAND PUBLISHING",,,,,,"910/HAR",,,,"HARTER.KATIE;Author",,,,,99,,"BULSAR BOOK STORE",,,,"GEOGRAPHY",
"OUR WORLD SOLAR POWER",,9788121933650,"S. CHAND PUBLISHING",,,,,,"500/LEV",,,,"LEVETE.SARAH ;Author",,,,,99,,"BULSAR BOOK STORE",,,,"SCIENCE",
"THE ATLAS OF PEOPLE AND THE PLACES",,9788121933452,"S. CHAND PUBLISHING",2010,,,,,"912/STE",,,,"STEELE.PHILIP ;Author","PEOPLE AND PLACE",,,,149,,"BULSAR BOOK STORE",,,,"ATLAS",
"THE ATLAS OF SPACE",,9788121933438,"S. CHAND PUBLISHING",2010,,,,,"912/CHA",,,,"JACK CHALLONER;Author","SPACE",,,,149,,"BULSAR BOOK STORE",,,,"ATLAS",
"THE ATLAS OF OCEANS",,9788121933445,"S. CHAND PUBLISHING",2010,,,,,"912/SON",,,,"LINDA SONNTAG;Author","OCEANS",,,,149,,"BULSAR BOOK STORE",,,,"ATLAS",
"CHILDREN'S WORLD ENCYCLOPEDIA",,9788121933506,"S. CHAND PUBLISHING",2010,,,,,"030/CON",,,,"CONNOLLY.SEAN;Author",,,,,499,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"THE ATLAS OF ANIMALS",,9788121933421,"S. CHAND PUBLISHING",2010,,,,,"912/SON",,,,"SONNTAG.LINDA ;Author","ANIMALS",,,,149,,"BULSAR BOOK STORE",,,,"ATLAS",
"WOULD YOU BELIEVE…COBWEBS STOP WOULDS BLEEDINGS?!AND OTHER MEDICAL MARVELS",,"978-0-19-911497-9","OXFORD UNIVERSITY PRESS",2007,,,,,"001/PLA",,,,"PLATT.RICHARD ;Author",,,,,125,,"BULSAR BOOK STORE",,,,"KNOWLEDGE",
"WOULD YOU BELIEVE…MARZIPAN CONTAINS CYANIDE?!AND OTHER FREAKY FOOD FACTS",,"978-0-19-911499-3","OXFORD UNIVERSITY PRESS",2007,,,,,"001/PLA",,,,"PLATT.RICHARD ;Author",,,,,125,,"BULSAR BOOK STORE",,,,"KNOWLEDGE",
"WOULD YOU BELIEVE…THE LOSERS WERE KILLED IN MAYAN FOOTBALL?!AND OTHER PERILOUS PASTIMES",,"978-0-19-911501-3","OXFORD UNIVERSITY PRESS",2007,,,,,"001/PLA",,,,"PLATT.RICHARD ;Author",,,,,125,,"BULSAR BOOK STORE",,,,"KNOWLEDGE",
"WOULD YOU BELIEVE…IN 1500,PLATFORM SHOES WERE OUTLAWED?! AND OTHER FASHION FOLLIES",,"978-0-19-911503-7","OXFORD UNIVERSITY PRESS",2007,,,,,"001/PLA",,,,"PLATT.RICHARD ;Author",,,,,125,,"BULSAR BOOK STORE",,,,"KNOWLEDGE",
"WOULD YOU BELIEVE…A CIRCUS HORSE COULD COUNT?! AND OTHER EXTRAORDINARY ENTERTAINMENTS",,"978-0-19-911871-7","OXFORD UNIVERSITY PRESS",2009,,,,,"001/PLA",,,,"PLATT.RICHARD ;Author",,,,,125,,"BULSAR BOOK STORE",,,,"KNOWLEDGE",
"WOULD YOU BELIEVE…IN 1400, READING COULD SAVE YOUR LIFE?! AND OTHER ACADEMIC ADVANTAGES",,"978-0-19-911870-0","OXFORD UNIVERSITY PRESS",2009,,,,,"001/PLA",,,,"PLATT.RICHARD ;Author",,,,,125,,"BULSAR BOOK STORE",,,,"KNOWLEDGE",
"WOULD YOU BELIEVE…VATICAN CITY IS A COUNTRY?! AND OTHER METROPOLITAN MARVELS",,"978-0-19-911970-7","OXFORD UNIVERSITY PRESS",2010,,,,,"001/PLA",,,,"PLATT.RICHARD ;Author",,,,,125,,"BULSAR BOOK STORE",,,,"KNOWLEDGE",
"WOULD YOU BELIEVE…TWO CYCLISTS INVENTED THE AEROPLANE?! AND OTHER TRANSPORT TRIUMPHS",,"978-0-19-911969-1","OXFORD UNIVERSITY PRESS",2010,,,,,"001/PLA",,,,"PLATT.RICHARD ;Author",,,,,125,,"BULSAR BOOK STORE",,,,"KNOWLEDGE",
"WOULD YOU BELIEVE…BED TESTERS GET PAID TO SLEEP?! AND OTHER JAMMY JOBS",,"978-0-19-911986-8","OXFORD UNIVERSITY PRESS",2010,,,,,"001/PLA",,,,"PLATT.RICHARD ;Author",,,,,125,,"BULSAR BOOK STORE",,,,"KNOWLEDGE",
"WOULD YOU BELIEVE…IN MAXICO,PEOPLE PICNIC AT GRANNY'S GRAVE?! AND OTHER DYNASTIC DELIGHTS",,"978-0-19-911985-1","OXFORD UNIVERSITY PRESS",2010,,,,,"001/PLA",,,,"PLATT.RICHARD ;Author",,,,,125,,"BULSAR BOOK STORE",,,,"KNOWLEDGE",
"WILCO CLASSIC LIBRARY: WUTHERING HEIGHTS",,"9788-18-828006-2","WILCO",2009,,,,,"823/BRO",,,,"BRONTE.EMILY ;Author",,,,,175,,"BULSAR BOOK STORE",,,,"FICTION",
"WILCO CLASSIC LIBRARY: A LITTLE PRINCES",,"81-88280-14-3","WILCO",2009,,,,,"823/BUR",,,,"BURNETT.FRANCES H. ;Author",,,,,175,,"BULSAR BOOK STORE",,,,"FICTION",
"WILCO CLASSIC LIBRARY: SILAS MARNER",,"81-88-280-05-4","WILCO",2006,,,,,"823/ELI",,,,"ELIOT.GEORGE ;Author",,,,,175,,"BULSAR BOOK STORE",,,,"FICTION",
"WILCO CLASSIC LIBRARY: SENSE AND SENSIBILITY",,"97-88188-280-03-8","WILCO",2010,,,,,"823/AUS",,,,"AUSTEN.JANE ;Author",,,,,175,,"BULSAR BOOK STORE",,,,"FICTION",
"WILCO CLASSIC LIBRARY: FRANKESTEIN",,"97-88187-288-03-5","WILCO",2010,,,,,"823/FRA",,,,"FRANKENSTEIN;Author",,,,,175,,"BULSAR BOOK STORE",,,,"FICTION",
"WILCO CLASSIC LIBRARY: THE PICTURE OF DORIAN GRAY",,"97-88188-280-19-4","WILCO",2010,,,,,"823/WIL",,,,"WILDE.OSCAR ;Author",,,,,175,,"BULSAR BOOK STORE",,,,"FICTION",
"WILCO CLASSIC LIBRARY: AROUND THE WORLD IN EIGHTY DAYS",,"97-88188-280-22-4","WILCO",2010,,,,,"823/VER",,,,"VERNE.JULES ;Author",,,,,175,,"BULSAR BOOK STORE",,,,"FICTION",
"WILCO CLASSIC LIBRARY: THE SCARLET LETTER",,"81-88280-35-6","WILCO",2008,,,,,"823/HAW",,,,"HAWTHORNE.NATHANIEL ;Author",,,,,175,,"BULSAR BOOK STORE",,,,"FICTION",
"WILCO CLASSIC LIBRARY: JANE EYRE",,"97-88188-280-11-9","WILCO",2009,,,,,"823/BRO",,,,"BRONTE.CHARLOTTE ;Author",,,,,175,,"BULSAR BOOK STORE",,,,"FICTION",
"WILCO CLASSIC LIBRARY: THE STRANGE CASE OF DR. JEKYLL AND MR. HYDE AND OTHER",,"97-88188-280-33-X","WILCO",2011,,,,,"823/STE",,,,"STEVENSON.ROBERT LOUIS ;Author",,,,,175,,"BULSAR BOOK STORE",,,,"FICTION",
