"ANCIENT GREEK PHILOSOPHY",,,"LONGMAN PEARSON EDUCATION",2006,,,,"ENGLISH",,"170",,,,"TANKHA, V.","GEN,TITLE,","00088",,"1","499",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"OPPENHEIM'S INTERNATIONAL LAW: I",9,,"PEARSON EDUCATION",2003,,,,"ENGLISH","NEW DELHI","341.1",,,,"JENNINGS, R. AND WATTS, A.","GEN,","00089",,"1","495",,"UNIQUE BOOK STORE",,,,"GEN,",,,,,,,,,,,,,,,,,,,,,,,,,
"OPPENHEIM'S INTERNATIONAL LAW: I",9,,"PEARSON EDUCATION",2003,,,,"ENGLISH","NEW DELHI","341.1",,,,"JENNINGS, R. AND WATTS, A.","GEN,TITLE,","00090",,"1","495",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"PRINCIPLES OF LITERARY CRITICISM",,,"UNIVERSAL BOOK STALL",,,,,"ENGLISH","NEW DELHI","801.95",,,,"RICHARDS, I, A.","GEN,TITLE,","00091",,"1","75",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"CAUSATION DEBATE IN MODERN PHILOSOPHY 1637 TO 1739",,,"ROUTLADGE",1999,,,,"ENGLISH","LONDON","122.09032",,,,"CLATTERBAUGH, K.","GEN,TITLE,","00092",,"1","400",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"CREATING PUBLIC VALUE",,,"HARVARD UNIVERSITY PRESS",1998,,,,"ENGLISH","CAMBRIDGE","353.0072",,,,"MOORE, M, H.","GEN,TITLE,","00093",,"1","395",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"INDIAN SOCIETY",,,"HIMALAYA PUBLISHING HOUSE",2005,,,,"ENGLISH","MUMBAI ","301.054",,,,"MURTHY, C, S, V.","GEN,TITLE,","00094",,"1","298",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"NORTON ANTHOLOGY OF AMERICAN LITERATURE",6,,"W W NORTON AND COMPANY",1979,,,,"ENGLISH","NEW YORK","810.8",,,,"BAYM, N.","GEN,TITLE,","00095",,"1","295",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"MYTH OF TOMORROW",,,"TATA MCGRAW HILL",2003,,,,"ENGLISH","NEW DELHI","100",,,,"BUFFONE, G.","GEN,TITLE,","00096",,"1","275",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ESSAYS ON MEDIEVAL INDIAN HISTORY",,,"OXFORD UNIVERSITY PRESS",2005,,,,"ENGLISH","NEW DELHI   ","954.02",,,,"CHANDRA, S.","GEN,","00097",,"1","295",,"UNIQUE BOOK STORE",,,,"GEN,",,,,,,,,,,,,,,,,,,,,,,,,,
"ZIKR I MIR: AUTOBIOGRAPHY OF MUGHAL POET MIR",,,"OXFORD UNIVERSITY PRESS",2002,,,,"ENGLISH","NEW DELHI   ","920.21",,,,"MIR","GEN,TITLE,","00098",,"1","175",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"MANSFIELD PARK",1,,"W W NORTON AND COMPANY",1998,,,,"ENGLISH","NEW YORK","823.7",,,,"JANE, A.","GEN,TITLE,","00099",,"1","195",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"FUNDAMENTALS OF WIRELESS COMMUNICATION",,,"CAMBRIDGE UNIVERSITY PRESS",2006,,,,"ENGLISH","CAMBRIDGE","621.384",,,,"TSE, D. AND VISHWANATH, P.","EC,TITLE,","00100",,"1","495",,"UNIQUE BOOK STORE",,,,"EC,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"HIGH SCHOOL ENGLISH GRAMMAR AND COMPOSITION",,,"S CHAND & COMPANY LTD",2006,,,,"ENGLISH","NEW DELHI","428.2",,,,"WREN AND MARTIN","GEN,TITLE,","00101",,"1","105",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"STANDARDS AND GLOBAL TRADE",,,"THE WORLD BANK",2003,,,,"ENGLISH","WASHINGTON","328.3096",,,,"WILSON, J, S. AND ABIOLA, V, O.","GEN,TITLE,","00102",,"1","662",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"BIOTECHNOLOGY FOR A TO Z",3,,"OXFORD UNIVERSITY PRESS",2004,,,,"ENGLISH","NEW DELHI   ","660.6",,,,"BAINS, W.","GEN,TITLE,","00103",,"1","295",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"CULTURAL HISTORY OF INDIA",,,"OXFORD UNIVERSITY PRESS",2006,,,,"ENGLISH","NEW DELHI   ","954",,,,"BASHAM, A, L.","GEN,TITLE,","00104",,"1","450",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"PREVENTIVE ENVIRONMENTAL MANAGEMENT: AN INDIAN PERSPECTIVE",,,"FOUNDATION BOOKS",2005,,,,"ENGLISH","BANGLORE","658.408",,,,"ASOLEKAR, S, R. AND GOPICHANDRAN, S, R.","MANAG,TITLE,","00105",,"1","995",,"UNIQUE BOOK STORE",,,,"MANAG,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"MIND: A BRIEF INTRODUCTION",,,"OXFORD UNIVERSITY PRESS",2004,,,,"ENGLISH","NEW DELHI   ","128.2",,,,"SEARLE, J, R.","GEN,TITLE,","00106",,"1","425",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"POLITICS OF AUTONOMY",,,"SAGE PUBLICATION",2005,,,,"ENGLISH","NEW DELHI","320.454",,,,"SAMADDAR, R.","GEN,TITLE,","00107",,"1","360",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ORIENTAL BIOGRAPHICAL DICTIONARY",,,"MANOHAR PUBLICATION",2004,,,,"ENGLISH","SIMLA","423",,,,"Beale,Thomas William","GEN,TITLE,","00108",,"1","795",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"PHILOSOPHY OF SCIENCE",,,"OXFORD UNIVERSITY PRESS",2006,,,,"ENGLISH","NEW DELHI   ","500.10",,,,"Okasha,Samir","GEN,TITLE,","00109",,"1","150",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"THEOLOGY: A VERY SHORT INTRODUCTION",,,"OXFORD UNIVERSITY PRESS",2006,,,,"ENGLISH","NEW DELHI   ","291.2",,,,"FORD, D, F.","GEN,TITLE,","00110",,"1","150",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ISLAM: A VERY SHORT INTRODUCTION",,,"OXFORD UNIVERSITY PRESS",2006,,,,"ENGLISH","NEW DELHI   ","297",,,,"Ruthven,Malise","GEN,","00111",,"1","150",,"UNIQUE BOOK STORE",,,,"GEN,",,,,,,,,,,,,,,,,,,,,,,,,,
"CHRISTIANITY",,,"OXFORD UNIVERSITY PRESS",2006,,,,"ENGLISH","NEW DELHI   ","200",,,,"Woodhead,Linda","GEN,TITLE,","00112",,"1","150",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"POSTSTRUCTURALISM",,,"OXFORD UNIVERSITY PRESS",2006,,,,"ENGLISH","NEW DELHI   ","801.5",,,,"Belsey, Catherine.","GEN,TITLE,","00113",,"1","150",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"MOBILE COMPUTING PRINCIPLES",,,"CAMBRIDGE UNIVERSITY PRESS",2006,,,,"ENGLISH","CAMBRIDGE","005.268",,,,"B'Far,Reza","GEN,TITLE,","00114",,"1","495",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"IQBAL",,,"OXFORD UNIVERSITY PRESS",2006,,,,"ENGLISH","NEW DELHI   ","297",,,,"Mir,Mustansir","GEN,TITLE,","00115",,"1","195",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"COMMUNITY OF MANY WORLDS",,,"Syracuse university press",2002,,,,"ENGLISH",,"974.71",,,,"Benson,Kathleen and Kayal,Philip M.","GEN,TITLE,","00116",,"1","395",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"KARMABHUMI",,,"OXFORD UNIVERSITY PRESS",2006,,,,"ENGLISH","NEW DELHI   ","891.43",,,,"Premchand,Munshi","GEN,TITLE,","00117",,"1","395",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"SOFTWARE ENGINEERING",,,"S CHAND & COMPANY LTD",2003,,,,"ENGLISH","NEW DELHI","005.1",,,,"MATHEW, S.","CE, IT,","00118",,"1","110",,"UNIQUE BOOK STORE",,,,"CE, IT,",,,,,,,,,,,,,,,,,,,,,,,,,
"AMERICAN DREAM IN INDIAN HEART",,,"MACMILLAN",2006,,,,"ENGLISH","NEW DELHI","812.5",,,,"Dhanam,Krish","GEN,TITLE,","00119",,"1","175",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"KEY CONCEPTS IN LANGUAGE AND LINGUISTICS",,,"ROUTLEDGE CLASSICAL",2004,,,,"ENGLISH","NEW DELHI","410.3",,,,"Trask,R.L","GEN,TITLE,","00120",,"1","295",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"TWENTY FIRST CENTURY INDIA",,,"OXFORD UNIVERSITY PRESS",2005,,,,"ENGLISH","NEW DELHI   ","330.954",,,,"Dyson,Tim and others","GEN,TITLE,","00121",,"1","395",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"KLEINIANS",,,"POLITY AND FOUNDATION BOOKS",2000,,,,"ENGLISH","CAMBRIDGE","150.195",,,,"Sayers,Janet","GEN,TITLE,","00122",,"1","295",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"RELIGION IN INDIA",,,"OXFORD UNIVERSITY PRESS",2004,,,,"ENGLISH","NEW DELHI   ","200.954",,,,"Madan,T.N","GEN,TITLE,","00123",,"1","310",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"MATHS 18 DAYS WONDER",,,"WONDER PUBLICATION",2003,,,,"ENGLISH","US","510",,,,"Khurana,KJS and Markanday,R","MATHS,TITLE,","00124",,"1","140",,"UNIQUE BOOK STORE",,,,"MATHS,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"COLLECTED PLAYS IN TRANSLATION",,,"OXFORD UNIVERSITY PRESS",2006,,,,"ENGLISH","NEW DELHI   ","808.2",,,,"Tendulkar,Vijay","GEN,","00125",,"1","395",,"UNIQUE BOOK STORE",,,,"GEN,",,,,,,,,,,,,,,,,,,,,,,,,,
"GOOD REASONS",,,"ALLYN AND BACON",2000,,,,"ENGLISH",,"160",,,,"Faigley,Lester and Selzer,Jack","GEN,TITLE,","00126",,"1","295",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"EIGHTEENTH CENTURY IN INDIA HISTORY",,,"OXFORD UNIVERSITY PRESS",2003,,,,"ENGLISH","NEW DELHI   ","954",,,,"Marshall,P.J","GEN,TITLE,","00127",,"1","650",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"SOCIOLOGY OF HEALTH ILLNESS AND HEALTH CARE",2,,"WADSWORTH",2000,,,,"ENGLISH","AUSTRALIA","306.461",,,,"Weitz,Rose","GEN,TITLE,","00128",,"1","740",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"HOLY WARRIORS",,,"PENGUIN VIKING",2006,,,,"ENGLISH","NEW DELHI ","909.7",,,,"Fernandes,Edna","GEN,TITLE,","00129",,"1","450",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ELEMENTS OF INTERNATIONAL ENGLISH STYLE",,,"PRENTICE HALL",2005,,,,"ENGLISH","NEW DELHI ","808.042",,,,"WEISS, E, H.","GEN,","00130",,"1","150",,"UNIQUE BOOK STORE",,,,"GEN,",,,,,,,,,,,,,,,,,,,,,,,,,
"INDULEKHA",,,"OXFORD UNIVERSITY PRESS",2005,,,,"ENGLISH","NEW DELHI   ","821.22",,,,"Chandumenon,O.","GEN,TITLE,","00131",,"1","295",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"BEAST AND MAN",,,"ROUTLADGE",1995,,,,"ENGLISH","LONDON","128",,,,"Mary Midgley","GEN,TITLE,","00132",,"1","325",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"EXPERIMENTAL PSYCHOLOGY",7,,"PEARSON EDUCATION",2003,,,,"ENGLISH","NEW DELHI","150",,,,"Solso,Robert L. and Maclin,M.Kimberly","GEN,TITLE,","00133",,"1","225",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"PETER CAREY: CONTEMPORARY WORLD WRITERS",,,"Manchester University Press",1996,,,,"ENGLISH","MANCHESTER","823",,,,"Woodcock,Bruce","GEN,TITLE,","00134",,"1","150",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"HERODOTUS: THE HISTORIES",,,"W W NORTON AND COMPANY",1992,,,,"ENGLISH","NEW YORK","930.1",,,,"Blanco,Walter and Roberts,Jennifer Tolbert","GEN,TITLE,","00135",,"1","195",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"POLITICS AND POETICS OF WATER",,,"ORIENT LONGMAN PRIVATE LIMITED",2005,,,,"ENGLISH","HYDRABAD","333.910954",,,,"Mehta,Lyla","GEN,TITLE,","00136",,"1","695",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"GULLIVER`S TRAVELS",2,,"W W NORTON AND COMPANY",1970,,,,"ENGLISH","NEW YORK","823.5",,,,"Swift,Jonathan","GEN,TITLE,","00137",,"1","195",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"RULE OF WATER",,,"OXFORD UNIVERSITY PRESS",2005,,,,"ENGLISH","NEW DELHI   ","553.7",,,,"Mosse,David","GEN,TITLE,","00138",,"1","325",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"COURSE IN GRAMMAR AND COMPOSITION",,,"FOUNDATION BOOKS",2006,,,,"ENGLISH","BANGLORE","428.2",,,,"Nagaraj,Geeta","GEN,","00139",,"1","195",,"UNIQUE BOOK STORE",,,,"GEN,",,,,,,,,,,,,,,,,,,,,,,,,,
"COURSE IN GRAMMAR AND COMPOSITION",,,"FOUNDATION BOOKS",2006,,,,"ENGLISH","BANGLORE","428.2",,,,"Nagaraj,Geeta","GEN,TITLE,","00140",,"1","195",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"HIGH SCHOOL ENGLISH GRAMMAR AND COMPOSITION",,,"S CHAND & COMPANY LTD",2006,,,,"ENGLISH","NEW DELHI","428.2",,,,"WREN AND MARTIN","GEN,","00141",,"1","105",,"UNIQUE BOOK STORE",,,,"GEN,",,,,,,,,,,,,,,,,,,,,,,,,,
"HIGH SCHOOL ENGLISH GRAMMAR AND COMPOSITION",,,"S CHAND & COMPANY LTD",2006,,,,"ENGLISH","NEW DELHI","428.2",,,,"WREN AND MARTIN","GEN,","00142",,"1","105",,"UNIQUE BOOK STORE",,,,"GEN,",,,,,,,,,,,,,,,,,,,,,,,,,
"SCARCITY CONFLICTS AND COOPERATION",,,"OXFORD UNIVERSITY PRESS",2005,,,,"ENGLISH","NEW DELHI   ","338.9",,,,"Bardhan,Pranab","GEN,TITLE,","00143",,"1","595",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"APPROACHES AND METHODS IN LANGUAGE TEACHING",2,,"CAMBRIDGE UNIVERSITY PRESS",2001,,,,"ENGLISH","CAMBRIDGE","418.0071",,,,"Richards,Jack C. and Rodgers,Theodore S.","GEN,TITLE,","00144",,"1","195",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"FIVE DAYS FUNCTIONS OF A TEAM",,,"JOHN WILEY & SONS INC",2006,,,,"ENGLISH","NEW DELHI","303.34",,,,"Lencioni,Patrick","GEN,TITLE,","00145",,"1","395",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"SCHOOLS OF ARCHITECTURE",,,"NAI PUBLISHERS",1996,,,,"ENGLISH","NEW YORK","720.0371",,,,"Goldhoorn,Bart and others","GEN,TITLE,","00146",,"1","250",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"PUBLIC RELATION",,,"DEEP AND DEEP PUBLICATION",2004,,,,"ENGLISH","NEW DELHI","659.2",,,,"Sharma,Diwakar","GEN,TITLE,","00147",,"1","200",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"WHAT IS POSTMODERNISM?",,,"K P BAGCHI AND COMPANY",2005,,,,"ENGLISH",,"320.5322",,,,"Kaviraj,Narahari","GEN,TITLE,","00148",,"1","100",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"CONTEMPORARY SOCIOLOGY",,,"OXFORD UNIVERSITY PRESS",2006,,,,"ENGLISH","NEW DELHI   ","301",,,,"Abraham,Francis M.","GEN,TITLE,","00149",,"1","195",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"HISTORICAL THINKING IN SOUTH ASIA",,,"OXFORD UNIVERSITY PRESS",2006,,,,"ENGLISH","NEW DELHI   ","398.01",,,,"Gottlob,Michael","GEN,","00150",,"1","345",,"UNIQUE BOOK STORE",,,,"GEN,",,,,,,,,,,,,,,,,,,,,,,,,,
"MAKING NEWS",,,"OXFORD UNIVERSITY PRESS",2006,,,,"ENGLISH","NEW DELHI   ","070",,,,"Sahay,Uday","GEN,TITLE,","00151",,"1","250",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"DOING A LITERATURE SEARCH",,,"SAGE PUBLICATION",2006,,,,"ENGLISH","NEW DELHI","025.524",,,,"CHRIS, H.","GEN,TITLE,","00152",,"1","295",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"TWO MINDS",,,"SPRINGER INTERNATIONAL ",2005,,,,"ENGLISH","NEW YORK","330.09",,,,"Frantz,Roger","GEN,TITLE,","00153",,"1","695",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"PRACTICAL APPLIED MATHEMATICS",,,"CAMBRIDGE UNIVERSITY PRESS",2005,,,,"ENGLISH","CAMBRIDGE","519",,,,"Howison,Sam","MATHS,","00154",,"1","375",,"UNIQUE BOOK STORE",,,,"MATHS,",,,,,,,,,,,,,,,,,,,,,,,,,
"SECOND CYCLE",,,"WHARTON SCHOOL PUBLISHING",2006,,,,"ENGLISH",,"302.35",,,,"Kolind,Lars","GEN,TITLE,","00155",,"1","499",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"IDENTITY: A READER",,,"SAGE PUBLICATION",,,,,"ENGLISH","NEW DELHI","155.2",,,,"Evan,Jessica and others","GEN,TITLE,","00156",,"1","395",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"SHIFTING LANDSCAPES",,,"OXFORD UNIVERSITY PRESS",2006,,,,"ENGLISH","NEW DELHI   ","333.16",,,,"Brara,Rita","GEN,TITLE,","00157",,"1","633",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"WRITING FICTION",5,,"ADDISON WESLEY LONGMAN",2000,,,,"ENGLISH",,"808.3",,,,"Burroway,Janet","GEN,TITLE,","00158",,"1","395",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"FRESHWATER ECOLOGY: A SCIENCE INTRODUCTION",,,"BLACKWELL PUBLICATION",2004,,,,"ENGLISH","MALDEN","577.6",,,,"Closs,Gerry and others","GEN,TITLE,","00159",,"1","595",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"MAGIC UNIVERSE",,,"OXFORD UNIVERSITY PRESS",2005,,,,"ENGLISH","NEW DELHI   ","500",,,,"Calder,Nigel","GEN,TITLE,","00160",,"1","550",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ART AND LIFE IN INDIA: LAST 4 DECADES",,,"B R PUBLISHING CORPORATION",1989,,,,"ENGLISH",,"700.954",,,,"James,Josef","GEN,TITLE,","00161",,"1","160",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"UNEQUAL CITIZENS",,,"OXFORD UNIVERSITY PRESS",2006,,,,"ENGLISH","NEW DELHI   ","305.4954",,,,"HASAN, Z. AND MENON, R.","GEN,","00162",,"1","295",,"UNIQUE BOOK STORE",,,,"GEN,",,,,,,,,,,,,,,,,,,,,,,,,,
"INTRODUCTION TO COMPUTER STUDIES",2,,"CAMBRIDGE UNIVERSITY PRESS",2002,,,,"ENGLISH","CAMBRIDGE","004.071",,,,"Kalicharan,Noel","CE, IT,TITLE,","00163",,"1","195",,"UNIQUE BOOK STORE",,,,"CE, IT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ENVIRONMENTALISM",,,"OXFORD UNIVERSITY PRESS",2000,,,,"ENGLISH","NEW DELHI   ","333.7",,,,"Guha,Ramachandra","GEN,TITLE,","00164",,"1","295",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"IMAGES OF THE WORLD",,,"OXFORD UNIVERSITY PRESS",2006,,,,"ENGLISH","NEW DELHI   ","200.904",,,,"Madan,T.N","GEN,TITLE,","00165",,"1","595",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"BROTHERS KARAMAZOV",,,"W W NORTON AND COMPANY",2003,,,,"ENGLISH","NEW YORK","891.733",,,,"Dostoevsky,Fyodor","GEN,TITLE,","00166",,"1","195",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"TOWARD AN ALTERNATIVE CRITICAL DISCOURSE",,,"INDIAN INSTITUTE OF ADVANCE STUDY PUBLICATION",2000,,,,"ENGLISH","SIMLA","809",,,,"Sharma,T.R.S","GEN,TITLE,","00167",,"1","175",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"SELECTED SHORT STORIES",,,"SAHITYA ACADEMY",2005,,,,"ENGLISH","NEW DELHI","808.831",,,,"Bedi,Rajinder Singh","GEN,TITLE,","00168",,"1","80",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"POWER OF IMPOSSIBLE THINKING",,,"WHARTON SCHOOL PUBLISHING",2005,,,,"ENGLISH",,"650.122",,,,"Wind,Yoram and others","GEN,TITLE,","00169",,"1","499",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ARABIC CLASSICAL ACCOUNTS OF INDIA AND CHINA",,,"INDIAN INSTITUTE OF ADVANCE STUDY PUBLICATION",1989,,,,"ENGLISH","SIMLA","892.7",,,,"Ahmad,Maqbul S.","GEN,TITLE,","00170",,"1","75",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"COMPANION TO SANSKRIT LITERATURE",2,,"MOTILAL BANARSIDAS PUBLISHERS PVT LTD",1989,,,,"ENGLISH","NEW DELHI","891.2",,,,"Bannerji,Sures Chandra","GEN,TITLE,","00171",,"1","395",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"MODERN INDIAN LITERATURE AN ANTHOLOGY: PLAYS AND PROSE III",,,"SAHITYA ACADEMY",1994,,,,"ENGLISH","NEW DELHI","822.54",,,,"George,K.M","GEN,","00172",,"1","350",,"UNIQUE BOOK STORE",,,,"GEN,",,,,,,,,,,,,,,,,,,,,,,,,,
"MODERN INDIAN LITERATURE AN ANTHOLOGY: FICTION II",,,"SAHITYA ACADEMY",1993,,,,"ENGLISH","NEW DELHI","822.54",,,,"George,K.M","GEN,TITLE,","00173",,"1","600",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"MODERN INDIAN LITERATURE AN ANTHOLOGY: SURVEYS AND POEMS I",,,"SAHITYA ACADEMY",1992,,,,"ENGLISH","NEW DELHI","822.54",,,,"George,K.M","GEN,","00174",,"1","500",,"UNIQUE BOOK STORE",,,,"GEN,",,,,,,,,,,,,,,,,,,,,,,,,,
"ENGLISH WRITINGS OF RABINDRANATH TAGORE: POEMS: I",,,"SAHITYA ACADEMY",2004,,,,"ENGLISH","NEW DELHI","821",,,,"Tagore,Rabindranath","GEN,TITLE,","00175",,"1","450",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"LUXEMBURG: THE ACCUMULATION OF CAPITAL",,,"ROUTLEDGE CLASSICAL",2003,,,,"ENGLISH","LONDON","332.041",,,,"Luxemburg,Rosa","GEN,TITLE,","00176",,"1","325",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"CONFESSIONS OF A SECULAR FUNDAMENTALIST",,,"PENGUIN VIKING",2004,,,,"ENGLISH","NEW DELHI ","211.6",,,,"Aiyar,Mani Shankar","GEN,TITLE,","00177",,"1","425",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
