Title,Edition,ISBN,Publisher Name,Publishing Year,Serial Title,Call Number,Language,publishing place,Classification,Notes,Image,File Attach,Author,Subject,Item Start value,Specific Detail Info,Copies,Price,label,Supplier,Subtitle,Keyword,Book review,Standards,Frequency,
Friendly Dolphine,,,Scholastic Printing New York,2007,,1358,English,,,,,,Allan Fowler,,1358,,1,$2.50 ,,,,,,,,
Three Wishes,,,Sterling press Pvt. Ltd,2006,,1359,English,,,,,,David Jacobson,,1359,,1,$3.95 ,,,,,,,,
Grow Flower Grow,,,Scholastic Printing New York,2001,,1360,English,,,,,,Lisa Bruce,,1360,,1,$3.99 ,,,,,,,,
Colours,,,Peter Pan Pub,1984,,1361,English,,,,,,Peter Pan,,1361,,1,$1.25 ,,,,,,,,
On the Safe Side,,,Economy Company,1977,,1362,English,,,,,,Joan Wade Cole,,1362,,1,$1.50 ,,,,,,,,
The Pigrates Clean Up,,,The Trumpet Club New York,1993,,1363,English,,,,,,Steven Kroll,,1363,,1,$2.50 ,,,,,,,,
The Vitue of Responsibility,,,Leap Frog publication,2002,,1364,English,,,,,,Sarah Toast,,1364,,1,$2.50 ,,,,,,,,
"Alexander, Who's Not (Do you hear Me? I mean it Going to Move",,,Scholastic Printing New York,2003,,1365,English,,,,,,Judith Viorst,,1365,,1,$2.50 ,,,,,,,,
The Search for the Great Valley,,,Grosset & Dunlap New York,1988,,1366,English,,,,,,Don Bluth,,1366,,1,$2.50 ,,,,,,,,
Crocodiles & Alligators,,,Scholastic Printing New York,1984,,1367,English,,,,,,Vincent Serventy,,1367,,1,$2.50 ,,,,,,,,
The Spike Tailed Dinosaur ,,,A Golden Book,1989,,1368,English,,,,,,Michael Berenstain,,1368,,1,$3.99 ,,,,,,,,
Dinosaurs and other Fun Things,,,Simon & Schuster Children's Publishing,1997,,1369,English,,,,,,Lowly Worm,,1369,,1,$3.25 ,,,,,,,,
The Curious Little Duckling,,,Troll Associates,1996,,1370,English,,,,,,Sarah Albee,,1370,,1,$3.95 ,,,,,,,,
Madeline ,,,Scholastic Printing New York,1992,,1371,English,,,,,,Ludwig Bemelmans,,1371,,1,$3.95 ,,,,,,,,
101 Jump Rope Rhymes,,,Scholastic Printing New York,1989,,1372,English,,,,,,Joanna Cole,,1372,,1,$3.95 ,,,,,,,,
The House That Jack's Friends Built,,,Steck Vaughn Pub ,1998,,1373,English,,,,,,Gare Thompson,,1373,,1,$2.25 ,,,,,,,,
There was an Old Lady whoo Swallowed a Bat,,,Scholastic Printing New York,2002,,1374,English,,,,,,Lucille Colandro,,1374,,1,$6.99 ,,,,,,,,
Old Mister Rabbit ,,,Harcourt Brace & Company,2002,,1375,English,,,,,,Robert Bender,,1375,,1,,,,,,,,,
The Pest in the Nest,,,Scholastic Printing New York,2002,,1376,English,,,,,,Lisa Eve Huberman,,1376,,1,$2.95 ,,,,,,,,
Never Talk to strangers,,,A Golden Books Publication,2000,,1377,English,,,,,,Irma Joyce,,1377,,1,$3.95 ,,,,,,,,
Plenty of Puppets to Make,,,Troll Associates,,,1378,English,,,,,,Robyn Superaner,,1378,,1,,,,,,,,,
Hitopadesh ,1,,Navneet Publication,2000,,1379,English,,,,,,Yogesh Joshi,,1379,,1,40,,,,,,,,
Hitopadesh ,,,Navneet Publication,2000,,1380,English,,,,,,Yogesh Joshi,,1380,,1,40,,,,,,,,
Caretakers of Wonder,,,A Star & Elephant book,1980,,1381,English,,,,,,Cooper Edens,,1381,,1,,,,,,,,,
Buzz the Seaplane,,,Grosset & Dunlap New York,1999,,1382,English,,,,,,Wendy Cheyette,,1382,,1,$1.49 ,,,,,,,,
The Importance of Being you,,,Sullivan Associates Reader,1972,,1383,English,,,,,,Susan sullivan,,1383,,1,,,,,,,,,
Morgan and Me,,,A Serendipity Book,1980,,1384,English,,,,,,Stephen Cosgrove,,1384,,1,$1.50 ,,,,,,,,
The Great Egg Hunt,,,Grosset & Dunlap New York,2012,,1385,English,,,,,,Craig Bartlett,,1385,,1,$3.99 ,,,,,,,,
The Tale of Peter Rabbit,,,Scholastic Printing New York,,,1386,English,,,,,,Beatrix Potter,,1386,,1,$2.50 ,,,,,,,,
Strawberry Shortcakes  World of Friends,,,Penguin Group New York,2006,,1387,English,,,,,,Megan E. Bryant,,1387,,1,$4.99 ,,,,,,,,
Spirit Stallion of the Cimarron,,,Penguin Group New York,2002,,1388,English,,,,,,Mary Hogan,,1388,,1,$3.99 ,,,,,,,,
Fancy Nancy Heart to Heart,,,Scholastic Printing New York,2009,,1389,English,,,,,,Jane o Connor,,1389,,1,,,,,,,,,
Sleeping Beauty,,,Random House,1977,,1390,English,,,,,,Sheilah Beckett,,1390,,1,,,,,,,,,
A Nest Full of Eggs,,,Scholastic Printing New York,,,1391,English,,,,,,Priscilla Belz Jenkins,,1391,,1,,,,,,,,,
What is the World Made of?,,,Harper Collins Pub,1998,,1392,English,,,,,,Kathleen Weidner,,1392,,1,$1.59 ,,,,,,,,
Saint George and the Dragon,,,Little Brown And Company,1985,,1393,English,,,,,,Margaret Hodges,,1393,,1,$7.99 ,,,,,,,,
Snakes Long Longer Longest,,,Scholastic Printing New York,2006,,1394,English,,,,,,Jerry Pallotta,,1394,,1,$3.99 ,,,,,,,,
Easy Day Hikes in Yosemite ,,,Yosemite Natural History Association,1985,,1395,English,,,,,,Deborah J. Durkee,,1395,,1,$4.50 ,,,,,,,,
Raven A Trickster Tale from The Pacific Northwest,,,Scholastic Printing New York,1993,,1396,English,,,,,,Gerald McDermott,,1396,,1,,,,,,,,,
Daddy has a pair of Striped shorts,,,Houghton Mifflin Company,1993,,1397,English,,,,,,Mimi Otey,,1397,,1,,,,,,,,,
Alexander and the Terrible Horrible No Good Very Bad day,,,Scholastic Printing New York,1972,,1398,English,,,,,,Judith Viorst,,1398,,1,,,,,,,,,
Leonard Bernstein,,,Scholastic Printing New York,1970,,1399,English,,,,,,Molly Cone,,1399,,1,$1.59 ,,,,,,,,
Martin Luther King,,,Scholastic Printing New York,1992,,1400,English,,,,,,Joanne Mattern ,,1400,,1,$1.26 ,,,,,,,,
Lyle Lyle Crocodile,,,Newfield Publication,1965,,1401,English,,,,,,Barnard Waber,,1401,,1,$13.45 ,,,,,,,,
The Norfin Trolls Laugh Out Loud,,,Scholastic Printing New York,1992,,1402,English,,,,,,Beth Goodman,,1402,,1,$2.50 ,,,,,,,,
The Penguin who Wanted to ne Different,,,Scholastic Printing New York,2001,,1403,English,,,,,,Maria O'Neill,,1403,,1,,,,,,,,,
The Five Senses,,,Creative Edge,2006,,1404,English,,,,,,Kama Einhorn,,1404,,1,$1.00 ,,,,,,,,
Dinosaurs' Halloween,,,Scholastic Printing New York,1987,,1405,English,,,,,,Liza  Donnelly,,1405,,1,$2.50 ,,,,,,,,
The Tiny Seed,,,Aladdin Paperbacks,,,1406,English,,,,,,Eric Carle,,1406,,1,$7.99 ,,,,,,,,
Daisy Comes Home,,,Scholastic Printing New York,2003,,1407,English,,,,,,Jan Brett,,1407,,1,$2.25 ,,,,,,,,
The Declaration of Independence,,,Capstone Press,2009,,1408,English,,,,,,Amie Jane Leavitt,,1408,,1,,,,,,,,,
The Berenstain Bears Good Loves You!,,,Living Lights,2008,,1409,English,,,,,,Jan Berenstain,,1409,,1,$3.99 ,,,,,,,,
North American Indians,,,Random House,1977,,1410,English,,,,,,Marie,,1410,,1,$3.25 ,,,,,,,,
Fireworks!,,,Grosset & Dunlap New York,2001,,1411,English,,,,,,Mara Canlon,,1411,,1,$3.99 ,,,,,,,,
"Two Can Share,Too",,,Simon & Schuster Children's Publishing,1999,,1412,English,,,,,,Janelle Cherrington,,1412,,1,$3.50 ,,,,,,,,
Tiny Toon Adventures Rock 'N Roar,,,A Golden Book,1990,,1413,English,,,,,,Justine Korman,,1413,,1,$3.99 ,,,,,,,,
Mommies Are for Counting Stars,,,Penguin Group New York,2001,,1414,English,,,,,,Harriet Ziefert,,1414,,1,$6.99 ,,,,,,,,
Mantor Menace,,,Dalmation Press ,2001,,1415,English,,,,,,Slade Stone,,1415,,1,$3.50 ,,,,,,,,
The Berestain Bears and the Joy of Giving,,,Living Lights,2010,,1416,English,,,,,,Jan and Mike,,1416,,1,$3.99 ,,,,,,,,
The Night Before Thanksgiving,,,Grosset & Dunlap New York,2001,,1417,English,,,,,,Natasha Wing,,1417,,1,$3.99 ,,,,,,,,
The Night Before Easter,,,Grosset & Dunlap New York,2001,,1418,English,,,,,,Natasha Wing,,1418,,1,$3.99 ,,,,,,,,
Diesel 10 Means Trouble,,,Random House,2000,,1419,English,,,,,,Britt Allcroft,,1419,,1,$3.99 ,,,,,,,,
Dinofours it's time for School,,,Scholastic Printing New York,2000,,1420,English,,,,,,Steve Metzger,,1420,,1,$3.99 ,,,,,,,,
Barbie asRapunzel,,,Scholastic Printing New York,2000,,1421,English,,,,,,Peter koblish,,1421,,1,$3.99 ,,,,,,,,
The Puppet Club,,,Scholastic Printing New York,2000,,1422,English,,,,,,Mike Thaler,,1422,,1,$3.99 ,,,,,,,,
Here Comes Summer!,,,Scholastic Printing New York,2000,,1423,English,,,,,,Peter Maloney,,1423,,1,$3.99 ,,,,,,,,
The Winning Wave,,,Harper Entertaiment,2007,,1424,English,,,,,,N.T. Raymond,,1424,,1,$3.99 ,,,,,,,,
Dog Tales,,,Scholastic Printing New York,2000,,1425,English,,,,,,Jennifer Rae,,1425,,1,$3.99 ,,,,,,,,
Uncle Jed's Barbershop,,,Scholastic Printing New York,1993,,1426,English,,,,,,Margaree King Mitchell,,1426,,1,$3.99 ,,,,,,,,
Beginner's Guide to Brush Strokes,,,Plaid Enterprise,2000,,1427,English,,,,,,Sandy Aubuchon,,1427,,1,$3.99 ,,,,,,,,
Dinner at Aunt Connie's House Faith Ringgold,,,Scholastic Printing New York,2000,,1428,English,,,,,,Andrew Louis  Jones Sr.,,1428,,1,$3.99 ,,,,,,,,
Three Cheers for Tacky,,,Houghton Mifflin Company,1999,,1429,English,,,,,,Helen Lester,,1429,,1,$3.99 ,,,,,,,,
Trouble Dolls,,,Harcourt Brace & Company,,,1430,English,,,,,,Lambert Davis,,1430,,1,$3.99 ,,,,,,,,
Thanksgiving is Here!,,,Scholastic Printing New York,2000,,1431,English,,,,,,Diane Goode,,1431,,1,$3.99 ,,,,,,,,
Throught The Eyes of the Eagle,,,CDC Publication,2000,,1432,English,,,,,,Georgia Perez,,1432,,1,,,,,,,,,
Great Railway Adventures ,,,Learning Curve Publishing,2000,,1433,English,,,,,,Lin Oliver,,1433,,1,$3.99 ,,,,,,,,
Fumble Bumble,,,Maggies Stories,2000,,1434,English,,,,,,Margaret Kate Christensen,,1434,,1,$3.99 ,,,,,,,,
The Puppet Club,,,Scholastic Printing New York,2000,,1435,English,,,,,,Mike Thaler,,1435,,1,$3.99 ,,,,,,,,
Elizabeti's Doll,,,Scholastic Printing New York,2000,,1436,English,,,,,,Sterphanie Stuve,,1436,,1,$2.50 ,,,,,,,,
Splash! A Little otter in Big Trouble,,,Willowisp Press,1992,,1437,English,,,,,,Jacqueline Hanks,,1437,,1,$1.99 ,,,,,,,,
Above the Treeline,,,Denver Museum of Natural History Press,1996,,1438,English,,,,,,Ann Cooper,,1438,,1,$9.95 ,,,,,,,,
The Grumpy Morning,,,Scholastic Printing New York,1998,,1439,English,,,,,,Pamela Duncan Edwards,,1439,,1,$3.99 ,,,,,,,,
I Know why I brush My Teeth,,,Scholastic Printing New York,2001,,1440,English,,,,,,Kate Rowan,,1440,,1,$3.99 ,,,,,,,,
If you Give a  Pig a Pancake,,,Scholastic Printing New York,2001,,1441,English,,,,,,Stephen Cosgrove,,1441,,1,$3.99 ,,,,,,,,
Attack of The Dinobots,,,Harper Entertaiment,2000,,1442,English,,,,,,Aaron Rosenberg,,1442,,1,$2.50 ,,,,,,,,
The Velveteen Rabbit,,,Dalmatian Press,1999,,1443,English,,,,,,Margery Williams,,1443,,1,$1.00 ,,,,,,,,
Dizzy and Muck Work it out,,,Scholastic Printing New York,2002,,1444,English,,,,,,Annie Auerbach,,1444,,1,$2.00 ,,,,,,,,
Aladdin and the Magic Lamp,,,Scholastic Printing New York,1993,,1445,English,,,,,,Jordan Horowitz,,1445,,1,$3.99 ,,,,,,,,
The Berenstain Bears Go out to Eat,,,Scholastic Printing New York,1993,,1446,English,,,,,,Mike Berenstain,,1446,,1,$3.99 ,,,,,,,,
Rain Rain Go Away,,,Scholastic Printing New York,2000,,1447,English,,,,,,James Preller,,1447,,1,$3.99 ,,,,,,,,
We Eat Dinner in the Bathtub,,,Scholastic Printing New York,2000,,1448,English,,,,,,Angela Shelf,,1448,,1,$3.99 ,,,,,,,,
When Charlie McButton Lost Power,,,Scholastic Printing New York,2006,,1449,English,,,,,,Suzanne Collins,,1449,,1,$3.99 ,,,,,,,,
Our Stars,,,Scholastic Printing New York,2005,,1450,English,,,,,,Anne Rockwell,,1450,,1,$3.99 ,,,,,,,,
Mother Goose's Seasons,,,Mordern Pub,1996,,1451,English,,,,,,Tammie Speer Lyon,,1451,,1,$3.99 ,,,,,,,,
The Velveteen Rabbit,,,Grosset & Dunlap New York,1987,,1452,English,,,,,,Margery Williams,,1452,,1,$3.49 ,,,,,,,,
Strawberry Shortcake Sleeps Over,,,Grosset & Dunlap New York,2004,,1453,English,,,,,,Siobhan Ciminera,,1453,,1,$4.99 ,,,,,,,,
All About Hand,,,A Happy Day Book,,,1454,English,,,,,,Elaine Watson,,1454,,1,$2.50 ,,,,,,,,
Dinosaurs Alive,,,Scholastic Printing New York,1993,,1455,English,,,,,,Dinamation,,1455,,1,$2.50 ,,,,,,,,
The Way I Feel,,,Scholastic Printing New York,,,1456,English,,,,,,Janan Cain,,1456,,1,$2.50 ,,,,,,,,
The Owl and the Pussycat ,,,Scholastic Printing New York,1992,,1457,English,,,,,,Edward Lear,,1457,,1,$2.50 ,,,,,,,,
Building Machines and what they Do,,,Candlewick Press,1991,,1458,English,,,,,,Derek Radford,,1458,,1,$4.99 ,,,,,,,,
Peter's Chair,,,Scholastic Printing New York,2000,,1459,English,,,,,,Ezra Jack Keats,,1459,,1,$3.99 ,,,,,,,,
Rosie's Walk,,,Macmillan Publishing New York,2000,,1460,English,,,,,,Pat Hutchins,,1460,,1,$3.99 ,,,,,,,,
The Night Before Kindergarten ,,,Grosset & Dunlap New York,2001,,1461,English,,,,,,Natasha Wing,,1461,,1,$3.99 ,,,,,,,,
Bob Saves the Porcupines,,,Simon & Schuster Children's Publishing,2001,,1462,English,,,,,,Diane Redmond,,1462,,1,$3.50 ,,,,,,,,
Andrew's Loose Tooth,,,BOB Munsch Enterprises Ltd.,2002,,1463,English,,,,,,Robert Munsch,,1463,,1,$4.99 ,,,,,,,,
Magenta's Visit,,,Simon & Schuster Children's Publishing,1999,,1464,English,,,,,,Alice Wilder,,1464,,1,$3.50 ,,,,,,,,
I Like Pumpkins,,,Scholastic Printing New York,2003,,1465,English,,,,,,Jerry Smath,,1465,,1,$3.90 ,,,,,,,,
The Sand Castle Contest,,,Scholastic Printing New York,2005,,1466,English,,,,,,Robert Munsch,,1466,,1,$3.99 ,,,,,,,,
I can Draw People,,,Scholastic Printing New York,2003,,1467,English,,,,,,Ray Gibson,,1467,,1,$4.99 ,,,,,,,,
Mouse Trap!,,,Scholastic Printing New York,1995,,1468,English,,,,,,Joy Cowley,,1468,,1,$3.99 ,,,,,,,,
Three Cheers for Tacky,,,Scholastic Printing New York,1994,,1469,English,,,,,,Helen Lester,,1469,,1,$3.99 ,,,,,,,,
"Engine, Engine Number Nine",,,Scholastic Printing New York,1998,,1470,English,,,,,,Stephanie Calmenson ,,1470,,1,$3.99 ,,,,,,,,
In 1492,,,Scholastic Printing New York,1991,,1471,English,,,,,,Jean Marzollo,,1471,,1,$3.99 ,,,,,,,,
"One Little, Two Little Three Little Apples",,,Scholastic Printing New York,2005,,1472,English,,,,,,Matt Ringler,,1472,,1,$3.99 ,,,,,,,,
Back George,,,Scholastic Printing New York,2000,,1473,English,,,,,,Jules Feiffer,,1473,,1,$3.99 ,,,,,,,,
Stand Tall Molly Lou Melon,,,Scholastic Printing New York,2002,,1474,English,,,,,,Patty Lovell,,1474,,1,$3.99 ,,,,,,,,
Dolphin Talk,,,Scholastic Printing New York,2004,,1475,English,,,,,,Wendy Pfeffer,,1475,,1,$3.99 ,,,,,,,,
How About a Hug?,,,Scholastic Printing New York,2001,,1476,English,,,,,,Nancy Carlson,,1476,,1,$2.50 ,,,,,,,,
Nobunny's Perfect,,,Scholastic Printing New York,2009,,1477,English,,,,,,Anna Dewdney,,1477,,1,$6.99 ,,,,,,,,
Mouse's First Spring,,,Scholastic Printing New York,2006,,1478,English,,,,,,Lauren Thompson,,1478,,1,$5.99 ,,,,,,,,
How Do I Love You?,,,Troll Associates,1989,,1479,English,,,,,,P.K Hallinan,,1479,,1,$3.95 ,,,,,,,,
Five Little Penguins Slipping on the Ice,,,Scholastic Printing New York,2002,,1480,English,,,,,,Steve Metzger,,1480,,1,$3.95 ,,,,,,,,
Sophie Skates,,,Scholastic Printing New York,1999,,1481,English,,,,,,Rachel Isadora,,1481,,1,$3.95 ,,,,,,,,
Sleepytime Train,,,Samuel Lowe Company,,,1482,English,,,,,,Vie Havel,,1482,,1,$3.95 ,,,,,,,,
Hooray for Our  Heroes!,,,Dalmation Press ,2006,,1483,English,,,,,,Sarah Albee,,1483,,1,$3.95 ,,,,,,,,
Jack and the Beanstalk,,,Modern Publishing,1994,,1484,English,,,,,,Shogo Hirata,,1484,,1,$2.50 ,,,,,,,,
The Grumpy Bunny Goes West,,,Justine Korman,1997,,1485,English,,,,,,Justine Korman,,1485,,1,$3.50 ,,,,,,,,
The Wonderful Pigs of Jillian Jiggs,,,Scholastic Printing New York,1966,,1486,English,,,,,,Phoebe Gilman,,1486,,1,$6.59 ,,,,,,,,
Franklin's Blanket,,,Scholastic Printing New York,1995,,1487,English,,,,,,Brenda Clark,,1487,,1,$4.50 ,,,,,,,,
Your Brain and Your Senses,,,Modern Curriculum Press,1992,,1488,English,,,,,,Anne G.Jones,,1488,,1,$3.50 ,,,,,,,,
Rachel Fister's Blister,,,Houghton Mifflin Company,1990,,1489,English,,,,,,Amy Mac Donald,,1489,,1,$2.50 ,,,,,,,,
Imogene's Antlers ,,,Scholastic Printing New York,1985,,1490,English,,,,,,David Small,,1490,,1,$2.50 ,,,,,,,,
School Days Long Ago,,,McGraw Hill,2002,,1491,English,,,,,,Jean Phillips,,1491,,1,$2.50 ,,,,,,,,
Scott The Dot,,,Impect Publishers,2002,,1492,English,,,,,,Beverley Fleming,,1492,,1,$3.95 ,,,,,,,,
Louis Pasteur Young Scientist,,,Troll Associates,1983,,1493,English,,,,,,Francene Sabin,,1493,,1,$3.95 ,,,,,,,,
Robert and the Scariest Night,,,Scholastic Printing New York,2002,,1494,English,,,,,,Barbara Seuling,,1494,,1,$3.99 ,,,,,,,,
Molly's Pilgrim,,,Beech Tree Books,1998,,1495,English,,,,,,Barbara Cohen,,1495,,1,$3.95 ,,,,,,,,
Nate The Great and the Monster Mess,,,Random House,1999,,1496,English,,,,,,Marjorie Sharmat,,1496,,1,$4.50 ,,,,,,,,
Junie B. Jones and the Yucky Blucky Fruitcake,,,Random House,1995,,1497,English,,,,,,Barbara Park,,1497,,1,$3.99 ,,,,,,,,
Phonics Library,,,Houghton Mifflin Company,1995,,1498,English,,,,,,Honghton,,1498,,1,$3.99 ,,,,,,,,
Happy Easter Dear Dragon,,,Fallett Publishing Company,1981,,1499,English,,,,,,Margaret Hillert,,1499,,1,$3.99 ,,,,,,,,
Babar In the Snow,,,Little Mammoth,,,1500,English,,,,,,Laurent De Brunhoff,,1500,,1,$3.99 ,,,,,,,,
When I Lived with Bats,,,Scholastic Printing New York,1998,,1501,English,,,,,,Faith McNulty,,1501,,1,$3.99 ,,,,,,,,
Racing Stripes,,,Scholastic Printing New York,2004,,1502,English,,,,,,Tracey West,,1502,,1,$3.99 ,,,,,,,,
The Reasons for Seasons,,,Scholastic Printing New York,1995,,1503,English,,,,,,Gail Gibbons,,1503,,1,$3.99 ,,,,,,,,
Unlovable,,,Scholastic Printing New York,2001,,1504,English,,,,,,Dan Yaccarino,,1504,,1,$3.99 ,,,,,,,,
Will  There Be a Lap for Me?,,,Scholastic Printing New York,1992,,1505,English,,,,,,Dorothy Corey,,1505,,1,$5.95 ,,,,,,,,
Bad Bad Bunny Trouble ,,,Scholastic Printing New York,1994,,1506,English,,,,,,Hans Wilhelm,,1506,,1,$3.99 ,,,,,,,,
The Big Bed,,,Scholastic Printing New York,,,1507,English,,,,,,Dawn Bowker,,1507,,1,$3.99 ,,,,,,,,
Caps for Sale,,,Scholastic Printing New York,1999,,1508,English,,,,,,Esphyr Slobodkina,,1508,,1,$3.99 ,,,,,,,,
Hershel and the Hanukkah Goblins,,,Holiday House,1989,,1509,English,,,,,,Eric Kimmel,,1509,,1,$3.99 ,,,,,,,,
Sam and The Lucky  Money,,,Scholastic Printing New York,1995,,1510,English,,,,,,Karen Chinn,,1510,,1,$2.50 ,,,,,,,,
Babar and the Wully -Wully,,,Scholastic Printing New York,1975,,1511,English,,,,,,Laurent De Brunhoff,,1511,,1,$3.99 ,,,,,,,,
Discovering Electricity,,,Troll Associates,1982,,1512,English,,,,,,Rae Bains,,1512,,1,$2.50 ,,,,,,,,
Bad Influence,,,Harper Collins,,,1513,English,,,,,,Chick fill,,1513,,1,$3.50 ,,,,,,,,
A Children's  Book About Lying ,,,Grolier Enterprise,1988,,1514,English,,,,,,Joy Berry,,1514,,1,$3.50 ,,,,,,,,
Space Jam ,,,Scholastic Printing New York,1996,,1515,English,,,,,,James Preller,,1515,,1,$3.50 ,,,,,,,,
What is Easter?,,,Harper Festival,2000,,1516,English,,,,,,Lillie James,,1516,,1,$5.95 ,,,,,,,,
D.W. Thinks Big,,,Little Brown And Company,1993,,1517,English,,,,,,Marc Brown,,1517,,1,$5.95 ,,,,,,,,
Huggly's Christmas,,,Scholastic Printing New York,2001,,1518,English,,,,,,Tedd Arnold,,1518,,1,$3.25 ,,,,,,,,
Molly's  Monsters,,,Platt & Munk Publishers,2000,,1519,English,,,,,,Teddy Slater,,1519,,1,$2.25 ,,,,,,,,
Folktales from Around the World,,,Scholastic Printing New York,2017,,1520,English,,,,,,Hema Pande,,1520,,1,175,,,,,,,,
Tooth Gnasher Superflash,,,McMillan Publishing company,1981,,1521,English,,,,,,Daniel Pinkwater,,1521,,1,$3.95 ,,,,,,,,
The Life and Times of Pink Lady,,,The Community Foundation,2010,,1522,English,,,,,,Becky Bowen,,1522,,1,$3.99 ,,,,,,,,
The Little Engine that could,,,Scholastic Printing New York,1991,,1523,English,,,,,,Watty Piper,,1523,,1,,,,,,,,,
Hurry up Noah,,,The Standard Publishing ,1998,,1524,English,,,,,,Patricia Shely Mahany,,1524,,1,$1.99 ,,,,,,,,
The Puppy who went to School,,,Grosset & Dunlap New York,1992,,1525,English,,,,,,Gail Herman,,1525,,1,$1.99 ,,,,,,,,
Pee wee scouts that mushy stuff,,,Dell Publishing,1989,,1526,English,,,,,,Judy Delton,,1526,,1,$2.50 ,,,,,,,,
Why I Need My Sleep,,,Scholastic Printing New York,2007,,1527,English,,,,,,Diane H.Pappas,,1527,,1,$1.99 ,,,,,,,,
Alexander and the Terrible Horrible No Good Very Bad day,,,Scholastic Printing New York,1972,,1528,English,,,,,,Judith Viorst,,1528,,1,$2.99 ,,,,,,,,
Winter Winter Everywhere,,,The Economy Company,1977,,1529,English,,,,,,Joan Wade Cole,,1529,,1,$2.99 ,,,,,,,,
Volcanoes,,,Harper collins,1985,,1530,English,,,,,,Franklyn M.Branley,,1530,,1,$3.99 ,,,,,,,,
It's the Easter Beagle charlie Brown,,,Little Siman New York,2002,,1531,English,,,,,,Charles M. Schulz,,1531,,1,$5.99 ,,,,,,,,
The Shortcut,,,World Book ,2000,,1532,English,,,,,,World Book,,1532,,1,$2.99 ,,,,,,,,
Growing up in Ancient Egypt,,,Scholastic Printing New York,2005,,1533,English,,,,,,Rosalie David,,1533,,1,$3.99 ,,,,,,,,
I can Be Safe A first look at safety,,,Barron's Educational ,2003,,1534,English,,,,,,Pat Thomas,,1534,,1,$5.95 ,,,,,,,,
"Mmm, Cookies! ",,,Scholastic Printing New York,2000,,1535,English,,,,,,Robert Munsch,,1535,,1,$3.99 ,,,,,,,,
Sadie and the Snowman,,,Scholastic Printing New York,1987,,1536,English,,,,,,Allen Morgan,,1536,,1,$2.99 ,,,,,,,,
Jack and the Beanstalk,,,Scholastic Printing New York,2000,,1537,English,,,,,,Matt Faulkner,,1537,,1,$3.99 ,,,,,,,,
The Judge,,,Collins Publication,1988,,1538,English,,,,,,Margot Zemach,,1538,,1,$5.95 ,,,,,,,,
Little Red Riding Hood,,,School Specialty Publishing,2002,,1539,English,,,,,,Candice Ransom,,1539,,1,$3.99 ,,,,,,,,
I Tell The Truth!,,,Scholastic Printing New York,2004,,1540,English,,,,,,David Parker,,1540,,1,$2.99 ,,,,,,,,
Franklin is Lost,,,Scholastic Printing New York,1992,,1541,English,,,,,,Brenda Clark,,1541,,1,$3.99 ,,,,,,,,
The Wednesday Surprise,,,Houghton Mifflin Company,1992,,1542,English,,,,,,Eve Bunting,,1542,,1,$5.99 ,,,,,,,,
Listen While You Work,,,Hasbro Publication,2000,,1543,English,,,,,,Jeanne Romano,,1543,,1,$3.99 ,,,,,,,,
Pete's A Pizza,,,Scholastic Printing New York,2004,,1544,English,,,,,,Willam Steig,,1544,,1,$3.99 ,,,,,,,,
Frog Is Frightened,,,Newfield Publication,1994,,1545,English,,,,,,Max Velthuijs,,1545,,1,$3.99 ,,,,,,,,
Hanukkah The Festival of Lights,,,The Economy Company,1977,,1546,English,,,,,,Joan Wade Cole,,1546,,1,$3.99 ,,,,,,,,
The Three Little Pigs,,,Scholastic Printing New York,2000,,1547,English,,,,,,Maria Rius,,1547,,1,$3.50 ,,,,,,,,
No Fleas Please!,,,Troll Associates,1986,,1548,English,,,,,,Michael J Pellowski,,1548,,1,$3.99 ,,,,,,,,
Martha Plays Favorites,,,Chick Fil ,1998,,1549,English,,,,,,Raye Lakford,,1549,,1,$3.99 ,,,,,,,,
Rotten Ralph's Thanks giving wish,,,Harper Festival,1999,,1550,English,,,,,,Jack Gantos,,1550,,1,$3.99 ,,,,,,,,
Star Spangled Babies,,,Scholastic Printing New York,1999,,1551,English,,,,,,Kitty Ricahrds,,1551,,1,$3.99 ,,,,,,,,
Cam Jansen and the Ghostly Mystery,,,Scholastic Printing New York,1996,,1552,English,,,,,,David A Adler,,1552,,1,$3.99 ,,,,,,,,
Heidi ,,,Chick Fil ,2000,,1553,English,,,,,,Johanna Spyri,,1553,,1,$2.99 ,,,,,,,,
Poppleton and Friends,,,Scholastic Printing New York,1997,,1554,English,,,,,,Mark Teague,,1554,,1,$2.99 ,,,,,,,,
Goldilocks and the Three Bears,,,Reader's World,2005,,1555,English,,,,,,Rickie,,1555,,1,25,,,,,,,,
Star Wars The Clone wars,,,Grosset & Dunlap New York,2009,,1556,English,,,,,,Bombad Jedi,,1556,,1,$3.99 ,,,,,,,,
Bob's Freckles,,,Macmillan Publishing New York,1997,,1557,English,,,,,,Clairc Daniel,,1557,,1,$3.99 ,,,,,,,,
Goose on the Loose,,,Scholastic Printing New York,2006,,1558,English,,,,,,Jacqueline Rogers,,1558,,1,$3.99 ,,,,,,,,
